Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
15295374,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,12,21888,3908,145,4.733367451381781,3.293903470470435,26.951724137931034,15.93926451429629,1.3556806550665301,1.067538705471098,15.119999999999997,0.17374616171954965,0.17707267144319344,10.850188119860235,12.809887410440123,15.491301603385967,64.78841658137158
17140582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.04,0,83,0,0,0,0,0,0,0,0,0,15,21887,3987,132,4.649360421369451,3.4027159936933833,30.204545454545453,17.740598471950047,1.2074241284173564,1.0240667532407466,17.119999999999997,0.1291698018560321,0.22698771005768748,12.133486102560596,12.232174567343868,14.413061214122376,74.02930509952803
17532088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.710,0.884,0.656,0.019,0.041,0,0,0,0,0,0,0,0,0,0,13,12513,2238,91,4.737712243074173,3.3949551759496757,24.593406593406595,14.584602247254564,1.3494191242180518,1.0909198105457456,14.119999999999997,0.16666666666666666,0.3221626452189455,9.904029304029306,12.91000893655049,14.694979294120003,67.71183439884514
15297112,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.74,0.33,0.29,0.02,0.05,0,0,0,0,0,0,0,0,0,0,22,21132,3693,126,4.871107500676956,3.526507237537393,29.30952380952381,18.629638444463396,1.2878418629840238,1.039579926557334,16.619999999999997,0.1662604928242621,0.27078256160303277,11.79031372093923,13.557238017871647,15.739935156060572,68.13441172488493
14984874,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17806,3156,122,4.804499366286438,3.3476995488090564,25.868852459016395,12.206860839905918,1.3307984790874525,1.0910192002560208,14.619999999999997,0.17553865652724968,0.291191381495564,10.417756446217458,13.260697084917616,15.30272453266467,67.9925634232999
15649728,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.396,0.032,0.0269,0.10,0.0893,280,160,0,0,0,0,0,0,0,0,20,21596,3750,136,4.874666666666666,3.2284368204084872,27.573529411764707,25.862494609974885,1.3029333333333333,0.9664654944173877,15.619999999999997,0.1472,0.24666666666666667,11.088291764705884,13.623189333333332,14.638296910706313,68.61970764705883
17140647,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,42,21,13,Blood Institute,Washington University School of Medicine,National Jewish Medical and Research Center,University of Wisconsin,GlaxoSmithKline,21,22640,3931,114,4.90206054439074,3.584788803513991,34.48245614035088,22.721177387595702,1.2103790384126176,1.0460112782808226,19.119999999999997,0.13279063851437292,0.24141439837191556,13.8460987115461,13.631961332994145,15.353505894508093,69.43724036783642
16751033,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.02,0.006,0.005,0.003,0.001,0,0,0,0,0,National Eye Institute,0,0,0,0,23,23103,4279,116,4.539378359429773,3.221781684073344,36.88793103448276,23.175613702009443,1.2103295162421126,0.9382947239622362,20.119999999999997,0.12970320168263613,0.2203785931292358,14.80705369446616,11.459752278569756,15.62485301990571,66.99987292591729
16314076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.018,0.67,0.09,0.83,0.06,0,0,0,0,0,0,0,0,0,0,12,9753,1739,69,4.737780333525015,3.4347801265709785,25.202898550724637,15.20698340947432,1.312823461759632,1.056955403226842,14.619999999999997,0.15928694652098907,0.3720529039677976,10.14487419889825,12.889798734905117,14.575272191002849,70.18919310614965
17533020,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,Faculty of Medicine and Dentistry,Royal Perth Hospital Medical Research Foundation,University of Western Australia,0,0,19,17312,2908,76,5.086657496561211,3.6121837511353783,38.26315789473684,24.951349153130046,1.4006189821182944,1.1095956313219089,21.119999999999997,0.18707015130674004,0.29607977991746903,15.380091218417434,14.657331499312242,18.41311972477687,49.505528849634416
14984936,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0.007,0.55,0.001,0,0,0,0,0,0,0,0,0,0,0,0,9,33820,6040,217,4.744867549668874,3.2764606997003973,27.83410138248848,27.061147122096443,1.3923841059602649,1.1282800186027278,15.619999999999997,0.1847682119205298,0.17748344370860927,11.207547837763606,12.852854304635759,16.084390811093357,60.787691732535805
15963687,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001,0.021,0.056,0.0001,0,54,0,0,0,0,Social Insurance Institution of Finland,KELA,0,0,0,21,45324,8148,274,4.664580265095729,2.982546048833428,29.73722627737226,17.379104152480082,1.356651939126166,0.9606846258054972,16.619999999999997,0.13770250368188514,0.14445262641138928,11.94997151242166,12.332572410407462,14.689319566399146,61.87896127839353
15297171,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0019,0.0001,0,0,0,0,0,0,0,0,AltaRex,Unither Pharmaceuticals,0,0,0,22,44590,7744,289,4.902376033057851,3.4849947952393188,26.79584775086505,15.605037805823624,1.2930010330578512,1.0750413140644943,15.119999999999997,0.1621900826446281,0.17613636363636365,10.783215133403871,13.808181818181815,15.038526105946932,70.24932713617778
15650664,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,134,0,0,0,Research and Development Department,Northern Älvsborg / Bohus County Council,Swedish National Centre for Research in,Department of Orthopaedics,NÄL Hospital,13,17424,3116,117,4.703786906290116,3.2364098034043085,26.632478632478634,15.812259697287203,1.2015404364569962,0.977542408727868,15.119999999999997,0.12259306803594351,0.25673940949935814,10.702028680205832,12.645275994865212,13.451571354854654,78.15271326377233
16316360,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.03,0.19,0.4,0.5,36,22,16,92,62,Danish Diabetes Association,0,0,0,0,17,25132,4431,151,4.828029790115099,3.5663640171045996,29.344370860927153,15.777139971977316,1.2405777476867523,1.0448778687169187,16.619999999999997,0.14511396975851953,0.24779959377115776,11.79579393227427,13.303091852854887,14.91769231102241,72.09758612185972
16751063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.003,0.44,0.2,0.38,0.014,100,0,0,0,0,Chi-Mei Foundation Medical Center,0,0,0,0,10,20399,3727,180,4.618459887308828,3.3148217851732613,20.705555555555556,11.891359814466966,1.2098202307485915,0.9874094671925798,12.119999999999997,0.1285215991414006,0.22296753420982024,8.333630861878783,12.368832841427423,12.448252956858973,83.46806958978028
17141354,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.0002,0.44,0.45,0.34,0,0,0,0,0,0,0,0,0,0,22,25977,4787,194,4.5740547315646545,3.173506657361302,24.675257731958762,14.406486240168087,1.1692082724044286,0.960762708650736,14.119999999999997,0.1355755170252768,0.18550240233966994,9.924333299593616,11.94487570503447,13.577900066756541,82.87459355664721
17533024,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.004,0.02,0.03,0.06,0,0,0,0,0,Abbott Laboratories,0,0,0,0,16,19541,3479,110,4.764874964070135,3.4431081299016535,31.62727272727273,21.875737089928876,1.2414486921529175,0.9908290292272613,17.619999999999997,0.13739580339177926,0.23771198620293188,12.705867412265803,12.880183960908301,15.037750278454961,69.70675882568138
15300538,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,12,9933,1841,80,4.50678978815861,3.119901504128115,23.0125,11.144043933414538,1.2390005431830526,0.9395259395643782,13.619999999999997,0.12330255296034763,0.2351982618142314,9.254321021184138,11.610733297121133,12.752152848498753,78.65786654671376
14987884,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,119,124,87,105,Department of Internal Medicine,0,0,0,0,18,29479,5070,157,4.980867850098619,3.7710452190451758,32.29299363057325,24.248251627826072,1.3209072978303749,1.17089772654173,18.119999999999997,0.1739644970414201,0.24871794871794872,12.986783251045868,14.136560157790925,16.669434776506545,62.30885406851844
15964332,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negri Bergamo,0,0,0,0,8,14709,2652,67,4.690422322775264,3.4638204817893765,39.582089552238806,38.597828975581294,1.2296380090497738,1.0705907436832467,21.619999999999997,0.1610105580693816,0.3261689291101056,15.897240044123274,12.30921568627451,17.55096652895888,62.63180353886678
15650978,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.002,0.66,0.55,0.42,0.538,196,18,0,0,0,Danish Heart Foundation,Astra Zeneca,Department of Anaesthesiology,Gentofte University Hospital,Niels Andersens,8,22677,4057,150,4.734286418535864,3.4302561117078088,27.046666666666667,21.546371614587805,1.2356421000739464,1.0715622587957887,15.619999999999997,0.15282228247473503,0.2176485087503081,10.87979557965656,12.81256100566921,14.743456460863424,74.84731166707748
16316362,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0.05,0.0344,0.0298,0.055,0.071,0,0,0,0,0,American Regent `,0,0,0,0,36,31452,5849,183,4.50692426055736,3.1589765689174416,31.961748633879782,20.310330322390126,1.2937254231492563,1.0114795974936286,17.619999999999997,0.13574970080355617,0.21713113352709865,12.838999333873335,11.356498546760129,15.028625448589928,64.94465433818496
16753335,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.001,0.006,0.031,0.015,0,0,0,0,0,0,0,0,0,0,0,31,22528,4166,143,4.554008641382621,3.2262186733289724,29.132867132867133,17.04395219749196,1.257081132981277,1.0882127334892333,16.619999999999997,0.14882381180988957,0.25636101776284204,11.71267637787081,11.697033125300049,15.02432775555993,70.91607600992384
17141703,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,16,12,600,0,Scientific Research Department,Maternal and Child Health Centres,World Bank Special Programme of Research,Development and Research Training,WHO,18,32659,5610,216,4.93475935828877,3.412459262477153,25.97222222222222,16.23860363645888,1.4764705882352942,1.0883791944105408,14.619999999999997,0.19982174688057042,0.21515151515151515,10.468817587641118,14.023401069518716,16.14340158304488,55.56378267973858
15302243,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005,0.01,0.05,0.0001,0,108,0,0,0,0,0,0,0,0,0,9,9244,1642,64,4.711936662606577,3.0133509583888936,25.65625,11.781366441890144,1.3611449451887943,0.9148075232608929,14.619999999999997,0.14007308160779536,0.31120584652862365,10.318529232643119,12.723142509135197,13.95886086127944,65.64104388702803
14988688,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Merck Research,Speakers Bureau,University of Pennsylvania Hospital,0,0,8,10787,1895,59,4.789973614775725,3.3431366357511103,32.11864406779661,29.654961058330997,1.3562005277044855,1.0451978322402364,18.119999999999997,0.15989445910290237,0.25804749340369393,12.911415410759805,13.0176253298153,16.0752383614797,59.50001162738698
15964595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9923,1717,85,4.885847408270239,3.275396210131757,20.2,12.004760960314277,1.42748980780431,1.0696324772386243,12.119999999999997,0.16540477577169482,0.33313919627256844,8.146161910308678,13.966406523005244,13.571363378721504,65.56636225975541
15652441,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.015,0.1539,0.1392,0.796,0.1106,24,0,0,0,0,0,0,0,0,0,18,27550,4888,154,4.778027823240589,3.437124447947837,31.74025974025974,18.17410540086187,1.2878477905073649,1.0234151005630254,17.619999999999997,0.15609656301145663,0.21358428805237317,12.75854252130848,12.955163666121113,15.844992400671476,65.6667132867133
16316811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.008,0.003,0.001,0.0001,0.025,0,0,0,0,0,0,0,0,0,0,23,18351,3390,126,4.587020648967552,3.7422026305042575,26.904761904761905,20.85624264202105,1.1525073746312684,1.0743419174942368,15.119999999999997,0.15073746312684366,0.2112094395280236,10.822199747155501,11.950725663716813,14.633662645605728,82.02454277286137
16753439,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coloplast,0,0,0,0,12,6668,1172,60,4.771331058020478,3.1078969859225234,19.533333333333335,10.545248213627106,1.4095563139931742,0.9863527728179889,11.619999999999997,0.1493174061433447,0.34215017064846415,7.873060295790673,13.328464163822527,12.885471636013051,67.76020250284414
15302290,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,64,69,0,0,0,Universitätsklinikum Schleswig-Holstein,0,0,0,0,16,24955,4293,163,4.946191474493362,3.374793156845681,26.337423312883434,15.001736878411203,1.3957605404146285,1.097565286634983,15.119999999999997,0.1861169345446075,0.1938038667598416,10.609416098971217,14.079431632890756,15.777177651651598,62.021173618345756
15967450,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,57,20,114,0,0,0,0,0,0,0,9,15565,2858,106,4.570678796361092,3.1119707947229727,26.962264150943398,14.70336827513756,1.334849545136459,0.9771538275739923,15.119999999999997,0.15220433869839048,0.21133659902029392,10.845787395856716,11.852974107767672,14.701851605257115,66.54003036824804
17142005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9625,1691,63,4.836782968657599,3.5886863726539167,26.841269841269842,12.575201337715264,0.4476641040804258,0.6567665777736124,15.119999999999997,0.01596688350088705,0.322294500295683,10.742894689908292,13.421170904790063,6.868970318607317,141.71872790590712
15652879,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18283,3262,123,4.751379521765788,3.364012549477555,26.520325203252032,13.125715963920106,1.247394236664623,1.0187043174385058,15.119999999999997,0.13611281422440222,0.23789086450030655,10.662575206990574,12.928448804414469,13.982951244110005,74.38731749687211
14988824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,15,0,0,Schering-Plough International,Schering-Plough Research Institute,Committee for the Advancement of Research of Bar-ilan University,0,0,20,32509,6048,152,4.5036375661375665,3.207398012899954,39.78947368421053,31.25194173123988,1.2567791005291005,1.0354633372595066,21.619999999999997,0.14054232804232805,0.16550925925925927,15.972006404901144,11.208161375661376,16.638392488973345,60.12517230576444
16759902,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.007,0.000,0.033,0.052,0.019,0,0,0,0,0,0,0,0,0,0,23,28528,5115,203,4.6950146627565985,3.265294413875765,25.19704433497537,10.948149223444883,1.2606060606060605,1.019782291896159,14.619999999999997,0.14252199413489736,0.21329423264907135,10.135826531644106,12.638529814271752,13.95491698756615,74.61272727272731
17540474,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,11,0,0,0,0,0,0,0,15,33390,6327,223,4.403824877509088,2.957471433630516,28.37219730941704,14.228841985530021,1.316105579263474,0.970638956104838,16.119999999999997,0.13829619092776987,0.16721985143037774,11.404197400137924,10.833241662715345,14.445193593429078,66.69468772525184
15302293,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mae Stone Goode,Women s Reproductive Health Research Career Center,University of Rochester,General Clinical Research Center,National Center for Research Resources,23,37419,6649,283,4.764024665363213,3.3793177733248996,23.49469964664311,13.200142655777324,1.3179425477515416,1.062591770895067,13.619999999999997,0.15806888253872764,0.18709580388028274,9.461107411672735,13.104581140021057,14.138231925802202,71.48994031887685
15970809,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10432,1797,55,4.908736783528102,3.2031298057706086,32.67272727272727,25.91228404920077,1.474680022259321,1.0651540395575017,18.119999999999997,0.1775180856983862,0.20923761825264328,13.140098143370265,13.704885920979407,16.887214914478655,48.91425193504327
15652889,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,100,0,0,0,0,0,0,0,0,20,24610,4392,179,4.719034608378871,3.155330760525983,24.536312849162012,14.052572631532518,1.4380692167577414,1.0351374322836355,14.119999999999997,0.16302367941712204,0.18214936247723132,9.879734611431655,12.802167577413478,14.554592549557764,60.269986720395664
14991552,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Institutes of,University of Iowa,0,0,0,27,22898,4027,148,4.792401291283834,3.117680597794476,27.20945945945946,16.499949857016524,1.402036255276881,1.0080954970461888,15.619999999999997,0.15296746958033275,0.2798609386640179,10.944970771615917,13.149639930469334,14.783889503821094,60.60513145222454
17543376,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16626,3090,118,4.5181229773462785,3.3056004310170453,26.1864406779661,14.025586602015577,1.2097087378640776,0.9361051748763861,15.119999999999997,0.1313915857605178,0.2757281553398058,10.527132905490648,11.566977346278318,13.725709955187217,77.91440348856345
15302717,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.004,0.0001,0.04,0.4,0.02,0,0,0,0,0,0,0,0,0,0,27,33571,5957,170,4.782608695652174,3.4085352477866264,35.04117647058823,26.693384124239046,1.327849588719154,1.0616847166226782,19.619999999999997,0.15662246097028706,0.19103575625314756,14.07911957262341,12.919892563370823,16.512340948817954,58.932130676712546
15970816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,12,14555,2590,80,4.776447876447876,3.4469753379564922,32.375,18.281466716772364,1.3355212355212356,1.123650900916582,18.119999999999997,0.17567567567567569,0.22972972972972974,13.020270270270272,12.932926640926638,16.753131548150495,60.989278474903486
17142138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19031,3430,112,4.68862973760933,3.3989798514056684,30.625,14.621423871704016,1.2224489795918367,1.023169563223031,17.119999999999997,0.1294460641399417,0.23352769679300292,12.301778425655977,12.453551020408163,14.503471521099527,72.33144132653064
14992872,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.001,0.01,0,0,0,204,400,0,0,0,0,0,0,0,0,20,7215,1283,65,4.75448168355417,3.470362788868726,19.73846153846154,8.54451015835044,1.2720187061574435,1.0591935764984832,11.619999999999997,0.1543257989088075,0.3936087295401403,7.957114934948139,13.218238503507404,13.099689875305195,79.18767899754184
17543818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21537,3629,124,5.066133921190411,3.603185526288658,29.266129032258064,20.37857509997121,1.3557453844034169,1.1095093550487198,16.619999999999997,0.18600165334802976,0.21465968586387435,11.780852274242438,14.705053733810967,16.457744345192992,62.43381951172903
16762371,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,13,12,11,NIMH,AstraZeneca,Eli Lilly,IVAX,Mallinckrodt,16,19598,3397,111,4.910509272887842,3.518702965465385,30.603603603603602,20.47405421471029,1.303503090962614,1.0696182101953442,17.119999999999997,0.15395937591992934,0.20694730644686488,12.303025191809413,13.758681189284662,15.529459922849668,65.49598084690524
15302719,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.002,0.93,0.48,0,0,369,637,0,0,0,Michigan Department of Health and Community Services,0,0,0,0,20,21594,3658,113,5.005194095133953,3.281393310724027,32.3716814159292,18.80358756150837,1.4849644614543467,1.0438801212924758,18.119999999999997,0.17851284855112082,0.20420995079278295,13.020077705792131,14.278020776380533,16.8620014878261,48.349749923794135
15970833,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,12,12386,2316,81,4.506044905008635,3.289023263294505,28.59259259259259,13.083174096695513,1.2728842832469776,1.0613210036203025,16.119999999999997,0.16580310880829016,0.22279792746113988,11.503358280560354,11.428601036269427,15.567600802838829,70.12750815582423
15653210,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.87,0.16,0.5,0.09,0.55,94,0,0,0,0,0,0,0,0,0,17,9746,1740,95,4.722988505747127,3.3497041366668636,18.31578947368421,9.276214329974952,1.3264367816091953,1.1348734706013424,11.119999999999997,0.16551724137931034,0.2471264367816092,7.392522686025408,13.11554022988506,13.075808188615653,76.02792196007262
16321485,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.150,0.454,0.023,0.189,0.244,26,20,21,0,0,Institute for the Promotion of Innovation by Science and Technology,Biodynamics,0,0,0,16,22068,4241,159,4.366658806885169,3.371175175651278,26.67295597484277,17.313681118040055,1.1303937750530535,0.9547433076200041,15.119999999999997,0.12237679792501768,0.22824805470407922,10.718133109107114,10.661768450837066,13.450296645189898,84.13063631604628
17145204,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endo Pharmaceuticals,Endo Pharmaceuticals ` Inc,0,0,0,20,39127,6978,209,4.740470048724563,3.275575573216424,33.38755980861244,24.044790701568246,1.3104041272570937,1.0318889720067486,18.619999999999997,0.15649183147033535,0.16236744052737173,13.417620656033108,12.701742619661793,16.18729386384066,62.08643762830826
